	-286	-592	-2774	-3080
	-786	-1373	4937	-2927
	-27	-1220	3877	7394
	2069	-1813	-8836	3735
	2252	-2596	-4860	-10485
	-46	-1338	10726	-4161
	-1209	180	4926	11152
	40	-860	-10092	3866
	1176	-2299	-4106	-8923
	1084	-1351	6553	-2588
	1007	-19	1835	4292
	1417	-335	-1561	294
	1925	-546	884	1179
	2110	264	-4106	1769
	884	232	-3790	-7394
	-1709	-931	9382	-4871
	-2747	-1275	7427	11479
	-562	-330	-11621	8017
	1649	535	-10507	-12255
	669	584	10016	-10780
	-1725	54	12255	8749
	-2250	-925	-4543	12036
	-811	-2236	-11862	-1551
	824	-3003	-3724	-10780
	1291	-1987	8486	-7187
	-166	390	11774	7143
	-2389	1512	-3528	15149
	-2566	60	-18131	-1736
	-477	-1586	-2424	-19890
	931	-1067	20720	-3517
	729	469	7350	21058
	778	1234	-19802	7733
	1078	1477	-10682	-18797
	281	1291	15968	-10409
	-371	38	12386	14057
	663	-1400	-9852	11818
	1695	-1946	-12036	-7066
	1029	-2247	2872	-10387
	-144	-2045	8759	1026
	-546	90	1223	6914
	-169	2271	-5111	1529
	1062	1007	-1889	-3659
	2118	-2050	2239	-677
	1373	-2711	-862	1354
	327	-1755	-819	-3167
	1469	-1758	6346	76
	2804	-1171	1026	10103
	1600	851	-13631	993
	133	953	-3528	-17312
	598	-1242	19933	-3790
	551	-1622	7001	22358
	-901	-147	-22369	6782
	-770	-322	-9306	-22369
	1051	-1002	22358	-7929
	1810	368	9601	22358
	1804	1056	-21790	7558
	2026	-578	-8683	-20283
	835	-521	16973	-6739
	-972	1744	7154	13336
	-111	1193	-7864	4467
	1796	-1695	-1922	-3429
	912	-1553	-447	830
	-614	412	-3331	-4674
	562	-390	7875	-5373
	1766	-1676	8268	11053
	425	155	-12167	8891
	-1059	2162	-10889	-14002
	-1389	1744	13249	-10059
	-1616	1125	10911	13664
	-466	529	-11195	9349
	2342	-1591	-8814	-9535
	2818	-2476	6083	-6116
	60	-141	4216	3768
	-1477	1204	-808	1725
	-772	-475	87	1561
	-813	-873	-4172	1245
	-802	1174	-2960	-6815
	1368	1739	8410	-3396
	2782	677	4685	10037
	912	901	-10223	4019
	-1078	1215	-4412	-10605
	-600	-431	9710	-2839
	466	-1780	2435	8912
	830	-827	-7383	415
	1256	846	557	-5778
	1185	1796	4303	2457
	-109	1886	-3320	2457
	-1130	789	-1288	-4434
	-404	-693	4762	425
	1395	-1075	-1157	4805
	2572	-879	-4434	-2370
	1990	-939	2523	-3396
	352	-477	2140	2938
	-251	38	-2785	207
	376	-838	1594	-2348
	305	-1709	1845	3964
	-240	-876	-6291	524
	652	-147	-163	-8792
	1662	-513	11075	1496
	125	180	-1485	12855
	-2310	1556	-14548	-3528
	-2280	767	3244	-15455
	-357	-928	16493	5384
	1105	-346	-4718	16525
	1889	1228	-16842	-6608
	2121	1321	5647	-16056
	1051	936	15870	7241
	-502	1021	-5996	14690
	-423	404	-14210	-7056
	1152	-980	5701	-12681
	1720	-2026	12113	6630
	221	-2258	-5395	10736
	-1272	-1144	-10245	-6214
	-783	690	5450	-9087
	447	794	9022	6411
	475	-472	-5996	8181
	311	122	-8486	-7121
	1141	1622	6957	-7853
	1026	778	8432	8137
	-578	-95	-7995	7755
	-292	1804	-8355	-9098
	2277	2329	8727	-7547
	2692	-783	7929	9437
	461	-1717	-8683	6837
	-40	1531	-6946	-8749
	1190	2774	7285	-5548
	461	693	4958	6575
	-1469	720	-4838	3287
	-1859	2654	-2293	-3593
	-1646	1652	1758	-775
	-1526	-961	-327	251
	-300	-671	1419	-1103
	226	1520	1856	3211
	-1534	2080	-4762	1911
	-1613	851	-2479	-6247
	1709	-111	7110	-1649
	2859	510	1649	7864
	273	1862	-7897	54
	43	1723	753	-7514
	2752	699	6979	3025
	2192	1717	-4532	5559
	-884	3162	-4871	-7110
	-87	846	8956	-2872
	3189	-2550	2632	11184
	2632	-1488	-12561	535
	-884	1581	-862	-13915
	-1772	1578	14548	720
	742	494	622	14680
	2995	1108	-13915	109
	2484	1051	-2446	-12550
	65	-62	9797	-3025
	-1198	529	5384	7110
	-133	1373	-3112	6651
	379	95	-8956	-43
	-1643	-439	-5231	-10988
	-3620	1054	11982	-8421
	-3227	775	13642	13893
	-1512	-1171	-13074	16056
	567	-800	-19518	-14166
	2525	357	12506	-19791
	2422	-1021	21419	13533
	434	-1755	-11283	20174
	79	865	-20075	-11774
	1783	2656	8956	-17803
	2170	1144	16252	8028
	1045	-281	-4095	12550
	879	-232	-8071	-2140
	944	-548	21	-3036
	-114	-865	-1277	-1310
	-379	-420	2970	-5111
	816	-557	9688	4795
	1206	-884	-4434	12539
	1056	155	-15204	-5799
	2244	841	4456	-16165
	2793	-524	16766	5297
	606	-1553	-3244	15859
	-1135	-734	-14385	-3080
	412	-79	589	-11272
	2443	10	7438	305
	1996	1029	819	3473
	518	1804	436	1212
	125	797	-1856	4008
	748	-54	-8126	-2818
	1455	740	1791	-11272
	1070	1171	13860	2370
	-849	8	-229	15510
	-2364	-892	-15947	-404
	-1542	-256	-2162	-15859
	125	742	14275	-2402
	248	617	4969	12550
	-699	-524	-9109	5308
	-936	-1272	-6848	-6509
	-13	-868	2632	-7056
	1338	-297	7766	436
	1589	-283	3134	8454
	-395	-65	-8399	4915
	-2706	330	-7602	-8967
	-2110	-70	8301	-8159
	565	-278	9622	8934
	1499	1152	-7918	9054
	259	2575	-9262	-8399
	-439	2110	7427	-7787
	-51	1190	7318	7733
	150	1034	-6793	5548
	472	565	-4860	-6728
	1414	-5	5843	-3265
	1851	385	2960	5472
	1294	172	-4401	2108
	486	-1395	-2402	-3691
	-442	-1185	2271	-2490
	-928	1591	3265	1430
	496	2785	141	4423
	2599	1007	-5876	1114
	2181	-371	-3418	-7766
	314	-379	8901	-4500
	791	-671	7034	10715
	2422	-275	-11020	7678
	1452	1684	-9874	-12440
	-554	2435	11862	-9841
	-415	884	11457	12746
	-81	-95	-11239	10900
	-1417	125	-11654	-11250
	-1439	-453	9207	-10409
	802	-666	10398	8705
	1736	1469	-6455	8770
	802	3306	-8104	-5778
	439	2228	3910	-6378
	-330	709	5439	3626
	-2348	862	-2708	4292
	-1895	636	-3899	-2807
	1518	-633	2588	-3353
	2200	-486	3713	3309
	-753	1034	-3637	3888
	-1682	1275	-5079	-4849
	46	330	5341	-5799
	-161	245	7798	6892
	-2050	805	-6815	8956
	-2351	890	-11064	-8071
	-1772	977	7318	-11938
	-1234	1212	13849	8333
	731	644	-6619	14614
	2315	-314	-15892	-6695
	420	-376	3932	-15990
	-2017	-2	16252	3211
	-1272	-141	524	15826
	-259	65	-14527	2129
	-1556	1433	-6007	-13402
	-1742	2662	10736	-7929
	390	2356	11283	9338
	824	1056	-5789	13205
	-887	-10	-15575	-4412
	-912	-404	546	-17050
	608	-259	18208	-294
	477	319	4030	19136
	-862	1253	-18841	4172
	-1165	1974	-7012	-19147
	-838	1466	17902	-6422
	-802	-68	8388	17509
	-278	-729	-15368	7187
	933	215	-8082	-14199
	1548	879	11326	-6324
	808	136	5756	9437
	-401	-581	-6673	3353
	-559	-458	-1649	-4718
	393	-491	2763	753
	578	-663	-2730	917
	-704	-87	371	-4598
	-1335	554	6640	2326
	-483	371	-2730	8312
	-548	163	-10147	-3921
	-2206	303	3014	-10868
	-2599	21	11578	3757
	-854	-144	-2173	11654
	357	846	-11294	-1955
	-10	1974	-218	-10190
	-275	1906	8377	-786
	-38	1160	2665	6542
	-344	472	-3844	3429
	-699	-51	-4751	-1747
	92	-106	-1387	-5799
	1064	-344	6509	-3648
	278	-1665	7296	7536
	-1638	-2181	-6684	9535
	-1944	-98	-12375	-7143
	-267	1714	5221	-13762
	516	906	15346	5373
	-679	570	-2861	15750
	-1439	2080	-15903	-2643
	-922	1624	-98	-15040
	-1100	-554	13533	-404
	-1482	494	2730	11457
	221	3205	-8301	2807
	2034	1889	-3549	-5384
	486	-1010	2108	-3058
	-2304	90	2730	-546
	-2443	2222	3407	2555
	-1253	879	-1802	6051
	-1600	-557	-8880	-1529
	-2659	772	-589	-10878
	-2801	1037	12047	-808
	-2075	-1111	3047	13052
	-939	-1567	-12801	3112
	-666	311	-5221	-12659
	-1977	1062	10878	-5013
	-1906	472	6313	9699
	1247	794	-7012	5756
	2610	1739	-5985	-5199
	-565	1772	2479	-5079
	-2269	1013	4500	786
	573	649	1223	3757
	1613	1389	-3047	2501
	-1318	2091	-3833	-2621
	-1406	846	1824	-4390
	2430	-1234	4685	1802
	2768	-1239	-1321	4369
	-1504	-98	-3680	-1605
	-3478	-357	1660	-2402
	-931	-264	1070	2195
	1794	1796	-2763	-830
	1777	2222	2402	-3102
	-404	-461	3801	4718
	-2528	-1829	-6477	3855
	-2250	-660	-4893	-8530
	-532	-742	9557	-4194
	-882	-1889	4882	11010
	-2949	-1283	-11130	3418
	-3050	-789	-3298	-11512
	-1015	-2034	10955	-1081
	701	-1712	294	10234
	1930	494	-9033	-2195
	2703	352	3484	-7121
	1649	-1215	5526	5821
	-120	264	-7252	2708
	-120	2755	-1015	-8923
	690	1750	10092	2239
	510	-797	-3713	10638
	423	-1406	-11108	-6837
	830	-1141	8071	-10212
	314	-1130	10016	10693
	-243	-559	-11381	7886
	617	-273	-7001	-12888
	1122	-942	12910	-3790
	349	-693	2326	13205
	685	567	-12626	-1332
	2001	406	3091	-11545
	1215	-922	10442	6608
	-816	-1133	-8399	8104
	-614	-417	-6772	-11217
	922	111	12692	-3418
	704	693	2108	14516
	-723	846	-15291	-1551
	-1119	-16	2894	-15553
	-387	-283	15816	6640
	365	756	-7558	14800
	161	693	-14265	-10529
	-1220	-1496	11173	-11720
	-2244	-3249	10726	13456
	-1583	-2602	-13609	7350
	-513	-554	-5898	-14756
	-338	718	14690	-2020
	-251	-161	513	14854
	60	-2091	-14680	-3276
	76	-2321	4554	-13991
	589	-726	13959	7886
	1365	21	-8519	12888
	-19	-546	-13052	-10857
	-2697	-685	10660	-11763
	-2408	-488	12211	11916
	434	-477	-10704	11031
	1105	431	-11632	-10857
	-630	1657	8552	-10693
	-1242	1206	10922	7602
	-625	270	-4663	9863
	-341	770	-9306	-3222
	447	931	480	-7973
	1736	-308	6728	-688
	1695	-608	2719	5363
	1004	-103	-3593	3407
	1114	-1220	-4390	-2162
	354	-1979	131	-4347
	-1589	442	4139	-1201
	-1201	2785	3123	3538
	1701	1594	-2315	4412
	2558	-573	-6062	-1234
	846	-1163	-993	-7198
	496	-1081	8028	-2326
	1348	-98	5133	8858
	232	1957	-8366	6531
	-1578	2058	-9000	-8475
	-1146	-472	6870	-9655
	-122	-1900	11195	6826
	-712	-1469	-4576	11414
	-1045	-1553	-11741	-4117
	136	-942	1933	-11141
	606	1889	10540	1638
	-314	3358	76	9502
	-603	1231	-8312	0
	-461	-1103	-830	-7099
	-1471	-1542	5887	-54
	-1843	-1449	-65	5089
	390	-709	-4423	-1190
	2138	783	1987	-3812
	374	669	3899	3702
	-1728	-988	-4805	3702
	-778	-1253	-4587	-6815
	412	-521	7733	-4816
	-1152	-884	6236	9371
	-2864	-925	-9557	6378
	-2091	335	-7602	-10420
	-346	581	9917	-6979
	1125	-335	7656	10179
	2438	-308	-8858	6204
	1897	-305	-5625	-8344
	-890	-1419	6924	-3025
	-2159	-1190	1223	6225
	-619	633	-5384	-1867
	-180	892	4314	-4500
	-1526	188	4620	7700
	-800	1045	-10092	4205
	1291	1288	-5570	-12604
	630	-750	13926	-5210
	-1026	-1376	7492	15488
	256	466	-15106	7536
	1875	778	-10136	-15269
	338	-475	13052	-10431
	-1395	30	12790	11894
	-614	748	-7962	13271
	169	-655	-14548	-5668
	-103	-1111	961	-14712
	851	909	14592	-1463
	2408	1542	5865	14527
	1963	-286	-13227	7700
	546	-1318	-11031	-12965
	316	-1013	10769	-11720
	450	-830	13391	10376
	-60	-180	-7722	12659
	-393	625	-12353	-7198
	-256	-46	4773	-10136
	-111	-879	7940	4379
	-92	-303	-3222	4653
	-819	-335	-1911	-3407
	-2121	-1346	3375	1081
	-1821	-314	-3473	3462
	314	2039	-4423	-5821
	1125	2072	6881	-4521
	2	811	5985	7809
	-139	813	-6662	5941
	584	393	-6619	-5734
	-229	-950	2905	-5941
	-879	-232	5286	830
	1084	1253	2577	4554
	2646	-546	-3222	5745
	827	-2990	-9917	-2315
	-1324	-1318	-709	-13216
	-1013	1583	16034	-1387
	-573	1499	4674	18765
	-1553	936	-19868	4882
	-1728	1952	-7482	-21091
	-417	1414	20720	-6389
	177	-846	8028	20851
	-507	-543	-19169	6127
	-835	2129	-6673	-17956
	-248	2615	15149	-4172
	81	551	3407	12593
	-731	-581	-9175	262
	-1807	-103	2184	-6007
	-1466	2	3582	5581
	-363	-709	-8497	764
	-1155	-1111	240	-11162
	-3175	-854	13587	2544
	-2337	-576	-2217	15193
	1081	-475	-16646	-3702
	1837	-38	2206	-16951
	-718	595	17159	2970
	-1351	723	-611	16438
	925	1013	-15160	-622
	1294	2323	-1703	-13434
	-1064	2872	11173	-1769
	-1458	1187	3353	9251
	1048	65	-6903	3112
	1914	1474	-3582	-5592
	-327	1922	4227	-2981
	-1466	-363	2894	3954
	794	-1135	-3757	2042
	2752	811	-1725	-4379
	1034	619	5221	-480
	-1652	-1966	207	6673
	-1157	-1370	-8312	-1125
	1135	2108	841	-10027
	1094	2424	11610	2009
	-1034	-660	-1256	12768
	-1772	-2225	-13828	-2392
	-447	-1529	1201	-14133
	802	-1146	14221	2239
	750	-1411	-808	13631
	-447	-1783	-12582	-1452
	-1731	-2389	98	-10846
	-1212	-1963	8749	720
	1286	423	0	6455
	3153	2596	-4052	-633
	2970	2435	666	-1900
	2009	1043	10	1059
	638	417	-1474	-1671
	-1466	969	2785	-1594
	-2124	1684	2195	3833
	169	1149	-4063	2228
	2422	-453	-2916	-4205
	1987	-1037	3353	-2730
	731	-286	2927	2785
	434	-270	-1441	2534
	87	-947	-2184	-415
	-346	-333	-928	-1496
	259	977	611	-1747
	1127	1256	2555	43
	1209	1100	1070	3211
	985	660	-3298	1824
	229	-1146	-3014	-3309
	-1307	-2269	2534	-3702
	-1646	-117	4762	2020
	-243	2233	-469	5439
	38	1108	-6127	349
	-1198	-832	-2271	-6848
	-939	-505	7241	-3025
	267	27	5013	8148
	-636	-876	-8181	5461
	-1966	-1774	-7034	-9131
	-671	-2465	8901	-6651
	857	-2891	7340	10037
	-21	-1174	-10016	6105
	-811	1236	-6062	-11173
	81	202	11501	-3888
	319	-2561	3440	12779
	-253	-1936	-13391	928
	567	824	-502	-14275
	1496	1346	14920	2228
	46	161	-2337	15510
	-2020	-824	-16121	-4500
	-2004	-1859	3746	-15925
	-830	-1501	15990	5210
	-382	1318	-3473	15138
	-652	2886	-14265	-3724
	-1026	1138	1234	-12419
	-1029	-38	10321	622
	-292	786	1845	7776
	576	371	-4969	2763
	775	-742	-4784	-2828
	816	357	98	-6422
	1291	1417	8301	-1627
	1542	-133	4620	10223
	726	-1362	-10999	5821
	-983	-379	-8071	-12440
	-2168	521	12408	-8093
	-1152	843	9601	13423
	1294	1354	-12495	8738
	2140	461	-9349	-12703
	898	-1146	11020	-7656
	24	-155	7350	10431
	-431	1567	-8323	5133
	-1946	-90	-3899	-7034
	-2514	-2441	5275	-1430
	-412	-1684	-65	3855
	1054	-800	-2643	-2118
	-24	-1742	3418	-1157
	-494	-936	524	4915
	125	1551	-5898	-589
	-1125	1512	480	-6553
	-2484	-262	7023	1114
	-764	-778	-131	6914
	778	-1452	-6378	-87
	-461	-2523	-1179	-5439
	-349	-933	4150	-1605
	1933	1398	2883	2872
	1144	-19	-1081	3713
