	-589	-73	43	43
	-1561	-914	43	32
	-1223	-660	21	21
	644	204	10	32
	1624	589	32	54
	461	969	32	54
	-1054	892	21	43
	-1029	-103	10	43
	330	-483	32	32
	1665	-70	32	21
	1889	-682	21	32
	614	-1294	32	43
	-1802	557	32	43
	-4041	3039	21	43
	-4134	2755	21	32
	-1701	598	32	21
	690	-548	32	32
	824	-169	32	54
	-218	685	21	43
	-1185	1023	21	32
	-2659	592	32	21
	-3355	395	32	32
	-906	690	21	32
	2252	8	21	43
	2056	-1307	32	65
	486	-1103	32	54
	876	-289	21	21
	630	-873	32	21
	-2034	-729	32	54
	-2692	1581	21	54
	65	2023	21	32
	1130	-1168	43	10
	-682	-3197	32	21
	-1010	-1608	32	32
	360	185	32	43
	19	169	32	54
	-1447	-647	21	43
	-1515	-1731	10	21
	-360	-1897	32	21
	1130	-210	32	43
	2034	578	21	43
	772	-963	10	32
	-1272	-942	21	32
	-898	1488	21	43
	341	1458	21	54
	-647	-737	32	43
	-1458	163	32	32
	-106	2430	21	32
	-229	1013	21	32
	-2050	-1023	32	43
	-502	592	32	32
	2919	1916	21	32
	1908	-81	32	32
	-1305	-1048	43	43
	-696	871	32	43
	1105	1673	10	32
	-122	240	10	21
	-827	-805	10	21
	1354	-786	10	32
	1993	-111	21	32
	-243	1075	32	32
	-1283	1037	21	43
	-466	-630	21	43
	-147	-862	21	43
	352	772	21	43
	1966	486	21	43
	2648	-2017	32	43
	1447	-2692	21	43
	-81	-619	10	32
	-876	1425	21	32
	-483	2020	32	32
	1018	1575	21	32
	1586	912	21	32
	24	972	32	43
	-1223	1157	32	43
	-360	174	21	43
	857	-712	21	32
	1389	-101	21	43
	2179	84	21	43
	2454	-993	21	43
	879	-857	21	43
	-794	275	21	65
	-319	-286	21	65
	1343	-1059	21	43
	1998	73	10	43
	939	92	10	43
	-1185	-2007	21	43
	-2733	-1583	43	32
	-2266	1130	43	43
	-638	283	32	43
	65	-2618	10	43
	-229	-843	21	43
	60	3506	32	43
	1075	3396	32	32
	974	-54	21	32
	-1015	-1605	21	54
	-2575	-1122	32	43
	-1480	-122	32	32
	294	1365	21	32
	27	1277	10	43
	-109	-1551	21	54
	2353	-2957	21	43
	3732	-461	21	43
	1111	1638	10	43
	-780	573	21	32
	1155	-204	32	32
	1859	1267	21	43
	-1193	2118	21	43
	-3107	925	21	43
	-2179	-305	21	32
	-1701	-300	21	43
	-1116	521	32	54
	1097	1671	32	54
	1144	2277	21	43
	-1886	1411	21	43
	-2001	-199	21	54
	1559	-832	10	43
	2203	-259	0	43
	-510	73	10	32
	-767	-598	21	43
	1267	-1133	10	54
	1469	-439	10	54
	816	311	21	54
	1422	-360	21	43
	1351	-1163	10	43
	-136	-243	21	54
	-720	1043	32	65
	-65	701	32	43
	494	62	21	32
	993	701	21	54
	1215	759	10	65
	723	-1043	21	54
	922	-1908	32	43
	2015	38	21	43
	1485	1856	0	43
	-507	824	10	43
	-748	-1187	21	54
	447	-1652	21	54
	182	-1103	0	54
	-750	-587	10	54
